ContextId,GeoLevel,LegacyUrlPattern,ExampleUrl
44301,Country,/immobilier/pays/achat/bien-terrain/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/bien-terrain/vienne.htm
44301,MicroNeighborhood,/immobilier/achat/immo-{match2}/bien-terrain/,https://www.seloger.com/immobilier/achat/immo-cap-ferret-33/bien-terrain/
44301,Municipality,/immobilier/achat/immo-{match2}/bien-terrain/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/bien-terrain/
44301,Neighborhood,/immobilier/achat/immo-{match1}/{match2}/bien-terrain/,https://www.seloger.com/immobilier/achat/immo-paris-11eme-75/quartier-bastille-popincourt/bien-terrain/
44301,Province,/immobilier/achat/{code}/bien-terrain/,https://www.seloger.com/immobilier/achat/89/bien-terrain/
44301,Region,/immobilier/achat/bien-terrain/{match1}.htm,https://www.seloger.com/immobilier/achat/bien-terrain/bourgogne.htm
44824,Borough,/immobilier/locations/immo-{match2}/bien-maison/type-2-pieces/,https://www.seloger.com/immobilier/locations/immo-paris-18eme-75/bien-maison/type-2-pieces/
44824,Country,/immobilier/pays/locations/bien-maison/type-2-pieces/{match2}.htm,https://www.seloger.com/immobilier/pays/locations/bien-maison/type-2-pieces/vienne.htm
44824,Municipality,/immobilier/locations/immo-{match2}/bien-maison/type-2-pieces/,https://www.seloger.com/immobilier/locations/immo-malakoff-92/bien-maison/type-2-pieces/
44824,Province,/immobilier/locations/{code}/bien-maison/type-2-pieces/,https://www.seloger.com/immobilier/locations/89/bien-maison/type-2-pieces/
44824,Region,/immobilier/locations/bien-maison/type-2-pieces/{match1}.htm,https://www.seloger.com/immobilier/locations/bien-maison/type-2-pieces/bourgogne.htm
46002,Borough,/immobilier/achat/immo-{match2}/bien-maison/type-4-pieces/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-maison/type-4-pieces/
46002,Country,/immobilier/pays/achat/bien-maison/type-4-pieces/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/bien-maison/type-4-pieces/vienne.htm
46002,Municipality,/immobilier/achat/immo-{match2}/bien-maison/type-4-pieces/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/bien-maison/type-4-pieces/
46002,Province,/immobilier/achat/{code}/bien-maison/type-4-pieces/,https://www.seloger.com/immobilier/achat/89/bien-maison/type-4-pieces/
46002,Region,/immobilier/achat/bien-maison/type-4-pieces/{match1}.htm,https://www.seloger.com/immobilier/achat/bien-maison/type-4-pieces/bourgogne.htm
46062,Borough,/immobilier/achat/particulier/immo-{match2}/bien-appartement/type-2-pieces/,https://www.seloger.com/immobilier/achat/particulier/immo-paris-18eme-75/bien-appartement/type-2-pieces/
46062,Country,/immobilier/pays/achat/particulier/bien-appartement/type-2-pieces/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/particulier/bien-appartement/type-2-pieces/vienne.htm
46062,Municipality,/immobilier/achat/particulier/immo-{match2}/bien-appartement/type-2-pieces/,https://www.seloger.com/immobilier/achat/particulier/immo-malakoff-92/bien-appartement/type-2-pieces/
46062,Province,/immobilier/achat/particulier/{code}/bien-appartement/type-2-pieces/,https://www.seloger.com/immobilier/achat/particulier/89/bien-appartement/type-2-pieces/
46062,Region,/immobilier/achat/particulier/bien-appartement/type-2-pieces/{match1}.htm,https://www.seloger.com/immobilier/achat/particulier/bien-appartement/type-2-pieces/bourgogne.htm
46301,Borough,/immobilier/achat/particulier/immo-{match2}/bien-maison/,https://www.seloger.com/immobilier/achat/particulier/immo-paris-18eme-75/bien-maison/
46301,Country,/immobilier/pays/achat/particulier/bien-maison/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/particulier/bien-maison/vienne.htm
46301,Municipality,/immobilier/achat/particulier/immo-{match2}/bien-maison/,https://www.seloger.com/immobilier/achat/particulier/immo-malakoff-92/bien-maison/
46301,Province,/immobilier/achat/particulier/{code}/bien-maison/,https://www.seloger.com/immobilier/achat/particulier/89/bien-maison/
46301,Region,/immobilier/achat/particulier/bien-maison/{match1}.htm,https://www.seloger.com/immobilier/achat/particulier/bien-maison/bourgogne.htm
47169,Borough,/immobilier/locations/immo-{match2}/bien-appartement/type-4-pieces/,https://www.seloger.com/immobilier/locations/immo-paris-18eme-75/bien-appartement/type-4-pieces/
47169,Country,/immobilier/pays/locations/bien-appartement/type-4-pieces/{match2}.htm,https://www.seloger.com/immobilier/pays/locations/bien-appartement/type-4-pieces/vienne.htm
47169,Municipality,/immobilier/locations/immo-{match2}/bien-appartement/type-4-pieces/,https://www.seloger.com/immobilier/locations/immo-malakoff-92/bien-appartement/type-4-pieces/
47169,Province,/immobilier/locations/{code}/bien-appartement/type-4-pieces/,https://www.seloger.com/immobilier/locations/89/bien-appartement/type-4-pieces/
47169,Region,/immobilier/locations/bien-appartement/type-4-pieces/{match1}.htm,https://www.seloger.com/immobilier/locations/bien-appartement/type-4-pieces/bourgogne.htm
47806,Borough,/immobilier/i/achat/immo-{match2}/bien-maison/commodite-cave/,https://www.seloger.com/immobilier/i/achat/immo-paris-18eme-75/bien-maison/commodite-cave/
47806,Country,/immobilier/pays/i/achat/bien-maison/{match2}/commodite-cave/,https://www.seloger.com/immobilier/pays/i/achat/bien-maison/vienne/commodite-cave/
47806,Municipality,/immobilier/i/achat/immo-{match2}/bien-maison/commodite-cave/,https://www.seloger.com/immobilier/i/achat/immo-malakoff-92/bien-maison/commodite-cave/
47806,Province,/immobilier/i/achat/{code}/bien-maison/commodite-cave/,https://www.seloger.com/immobilier/i/achat/89/bien-maison/commodite-cave/
47806,Region,/immobilier/i/achat/bien-maison/{match1}/commodite-cave/,https://www.seloger.com/immobilier/i/achat/bien-maison/bourgogne/commodite-cave/
47811,Borough,/immobilier/achat/immo-{match2}/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/
47811,Country,/immobilier/pays/achat/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/vienne.htm
47811,Municipality,/immobilier/achat/immo-{match2}/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/
47811,Province,/immobilier/achat/{code}/,https://www.seloger.com/immobilier/achat/89/
47811,Region,/immobilier/achat/{match1}.htm,https://www.seloger.com/immobilier/achat/bourgogne.htm
47974,Borough,/immobilier/achat/immo-{match2}/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/
47974,Country,/immobilier/pays/achat/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/vienne.htm
47974,Municipality,/immobilier/achat/immo-{match2}/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/
47974,Province,/immobilier/achat/{code}/,https://www.seloger.com/immobilier/achat/89/
47974,Region,/immobilier/achat/{match1}.htm,https://www.seloger.com/immobilier/achat/bourgogne.htm
51563,Borough,/immobilier/achat/immo-{match2}/bien-appartement/type-3-pieces/commodite-pascher/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-appartement/type-3-pieces/commodite-pascher/
51563,Country,/immobilier/pays/achat/bien-appartement/type-3-pieces/{match2}/commodite-pascher/,https://www.seloger.com/immobilier/pays/achat/bien-appartement/type-3-pieces/vienne/commodite-pascher/
51563,Municipality,/immobilier/achat/immo-{match2}/bien-appartement/type-3-pieces/commodite-pascher/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/bien-appartement/type-3-pieces/commodite-pascher/
51563,Province,/immobilier/achat/{code}/bien-appartement/type-3-pieces/commodite-pascher/,https://www.seloger.com/immobilier/achat/89/bien-appartement/type-3-pieces/commodite-pascher/
51563,Region,/immobilier/achat/bien-appartement/type-3-pieces/commodite-pascher/{match1}.htm,https://www.seloger.com/immobilier/achat/bien-appartement/type-3-pieces/commodite-pascher/bourgogne.htm
51776,Borough,/immobilier/locations/immo-{match2}/bien-parking/,https://www.seloger.com/immobilier/locations/immo-paris-18eme-75/bien-parking/
51776,Country,/immobilier/pays/locations/bien-parking/{match2}.htm,https://www.seloger.com/immobilier/pays/locations/bien-parking/vienne.htm
51776,MicroNeighborhood,/immobilier/locations/immo-{match2}/bien-parking/,https://www.seloger.com/immobilier/locations/immo-cap-ferret-33/bien-parking/
51776,Municipality,/immobilier/locations/immo-{match2}/bien-parking/,https://www.seloger.com/immobilier/locations/immo-malakoff-92/bien-parking/
51776,Neighborhood,/immobilier/locations/immo-{match1}/{match2}/bien-parking/,https://www.seloger.com/immobilier/locations/immo-paris-11eme-75/quartier-bastille-popincourt/bien-parking/
51776,Province,/immobilier/locations/{code}/bien-parking/,https://www.seloger.com/immobilier/locations/89/bien-parking/
51776,Region,/immobilier/locations/bien-parking/{match1}.htm,https://www.seloger.com/immobilier/locations/bien-parking/bourgogne.htm
51956,Borough,/immobilier/locations/immo-{match2}/bien-terrain/,https://www.seloger.com/immobilier/locations/immo-paris-18eme-75/bien-terrain/
51956,Country,/immobilier/pays/locations/bien-terrain/{match2}.htm,https://www.seloger.com/immobilier/pays/locations/bien-terrain/vienne.htm
51956,MicroNeighborhood,/immobilier/locations/immo-{match2}/bien-terrain/,https://www.seloger.com/immobilier/locations/immo-cap-ferret-33/bien-terrain/
51956,Municipality,/immobilier/locations/immo-{match2}/bien-terrain/,https://www.seloger.com/immobilier/locations/immo-malakoff-92/bien-terrain/
51956,Neighborhood,/immobilier/locations/immo-{match1}/{match2}/bien-terrain/,https://www.seloger.com/immobilier/locations/immo-paris-11eme-75/quartier-bastille-popincourt/bien-terrain/
51956,Province,/immobilier/locations/{code}/bien-terrain/,https://www.seloger.com/immobilier/locations/89/bien-terrain/
51956,Region,/immobilier/locations/bien-terrain/{match1}.htm,https://www.seloger.com/immobilier/locations/bien-terrain/bourgogne.htm
52080,Borough,/immobilier/i/locations/immo-{match2}/bien-maison/commodite-pascher/,https://www.seloger.com/immobilier/i/locations/immo-paris-18eme-75/bien-maison/commodite-pascher/
52080,Country,/immobilier/pays/i/locations/bien-maison/{match2}/commodite-pascher/,https://www.seloger.com/immobilier/pays/i/locations/bien-maison/vienne/commodite-pascher/
52080,Municipality,/immobilier/i/locations/immo-{match2}/bien-maison/commodite-pascher/,https://www.seloger.com/immobilier/i/locations/immo-malakoff-92/bien-maison/commodite-pascher/
52080,Province,/immobilier/i/locations/{code}/bien-maison/commodite-pascher/,https://www.seloger.com/immobilier/i/locations/89/bien-maison/commodite-pascher/
52080,Region,/immobilier/i/locations/bien-maison/{match1}/commodite-pascher/,https://www.seloger.com/immobilier/i/locations/bien-maison/bourgogne/commodite-pascher/
53455,Borough,/immobilier/i/locations/immo-{match2}/bien-appartement/commodite-parking/,https://www.seloger.com/immobilier/i/locations/immo-paris-18eme-75/bien-appartement/commodite-parking/
53455,Country,/immobilier/pays/i/locations/bien-appartement/{match2}/commodite-parking/,https://www.seloger.com/immobilier/pays/i/locations/bien-appartement/vienne/commodite-parking/
53455,Municipality,/immobilier/i/locations/immo-{match2}/bien-appartement/commodite-parking/,https://www.seloger.com/immobilier/i/locations/immo-malakoff-92/bien-appartement/commodite-parking/
53455,Province,/immobilier/i/locations/{code}/bien-appartement/commodite-parking/,https://www.seloger.com/immobilier/i/locations/89/bien-appartement/commodite-parking/
53455,Region,/immobilier/i/locations/bien-appartement/{match1}/commodite-parking/,https://www.seloger.com/immobilier/i/locations/bien-appartement/bourgogne/commodite-parking/
53937,Borough,/immobilier/locations/particulier/immo-{match2}/bien-maison/type-3-pieces/,https://www.seloger.com/immobilier/locations/particulier/immo-paris-18eme-75/bien-maison/type-3-pieces/
53937,Country,/immobilier/pays/locations/particulier/bien-maison/type-3-pieces/{match2}.htm,https://www.seloger.com/immobilier/pays/locations/particulier/bien-maison/type-3-pieces/vienne.htm
53937,Municipality,/immobilier/locations/particulier/immo-{match2}/bien-maison/type-3-pieces/,https://www.seloger.com/immobilier/locations/particulier/immo-malakoff-92/bien-maison/type-3-pieces/
53937,Province,/immobilier/locations/particulier/{code}/bien-maison/type-3-pieces/,https://www.seloger.com/immobilier/locations/particulier/89/bien-maison/type-3-pieces/
53937,Region,/immobilier/locations/particulier/bien-maison/type-3-pieces/{match1}.htm,https://www.seloger.com/immobilier/locations/particulier/bien-maison/type-3-pieces/bourgogne.htm
54221,Borough,/immobilier/achat/particulier/immo-{match2}/bien-appartement/,https://www.seloger.com/immobilier/achat/particulier/immo-paris-18eme-75/bien-appartement/
54221,Country,/immobilier/pays/achat/particulier/bien-appartement/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/particulier/bien-appartement/vienne.htm
54221,Municipality,/immobilier/achat/particulier/immo-{match2}/bien-appartement/,https://www.seloger.com/immobilier/achat/particulier/immo-malakoff-92/bien-appartement/
54221,Province,/immobilier/achat/particulier/{code}/bien-appartement/,https://www.seloger.com/immobilier/achat/particulier/89/bien-appartement/
54221,Region,/immobilier/achat/particulier/bien-appartement/{match1}.htm,https://www.seloger.com/immobilier/achat/particulier/bien-appartement/bourgogne.htm
56752,Borough,/immobilier/i/achat/immo-{match2}/bien-appartement/commodite-dernieretage/,https://www.seloger.com/immobilier/i/achat/immo-paris-18eme-75/bien-appartement/commodite-dernieretage/
56752,Country,/immobilier/pays/i/achat/bien-appartement/{match2}/commodite-dernieretage/,https://www.seloger.com/immobilier/pays/i/achat/bien-appartement/vienne/commodite-dernieretage/
56752,Municipality,/immobilier/i/achat/immo-{match2}/bien-appartement/commodite-dernieretage/,https://www.seloger.com/immobilier/i/achat/immo-malakoff-92/bien-appartement/commodite-dernieretage/
56752,Province,/immobilier/i/achat/{code}/bien-appartement/commodite-dernieretage/,https://www.seloger.com/immobilier/i/achat/89/bien-appartement/commodite-dernieretage/
56752,Region,/immobilier/i/achat/bien-appartement/{match1}/commodite-dernieretage/,https://www.seloger.com/immobilier/i/achat/bien-appartement/bourgogne/commodite-dernieretage/
58263,Borough,/immobilier/achat/particulier/immo-{match2}/bien-appartement/type-4-pieces/,https://www.seloger.com/immobilier/achat/particulier/immo-paris-18eme-75/bien-appartement/type-4-pieces/
58263,Country,/immobilier/pays/achat/particulier/bien-appartement/type-4-pieces/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/particulier/bien-appartement/type-4-pieces/vienne.htm
58263,Municipality,/immobilier/achat/particulier/immo-{match2}/bien-appartement/type-4-pieces/,https://www.seloger.com/immobilier/achat/particulier/immo-malakoff-92/bien-appartement/type-4-pieces/
58263,Province,/immobilier/achat/particulier/{code}/bien-appartement/type-4-pieces/,https://www.seloger.com/immobilier/achat/particulier/89/bien-appartement/type-4-pieces/
58263,Region,/immobilier/achat/particulier/bien-appartement/type-4-pieces/{match1}.htm,https://www.seloger.com/immobilier/achat/particulier/bien-appartement/type-4-pieces/bourgogne.htm
58539,Borough,/immobilier/achat/immo-{match2}/bien-chateau/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-chateau/
58539,Country,/immobilier/pays/achat/bien-chateau/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/bien-chateau/vienne.htm
58539,MicroNeighborhood,/immobilier/achat/immo-{match2}/bien-chateau/,https://www.seloger.com/immobilier/achat/immo-cap-ferret-33/bien-chateau/
58539,Municipality,/immobilier/achat/immo-{match2}/bien-chateau/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/bien-chateau/
58539,Neighborhood,/immobilier/achat/immo-{match1}/{match2}/bien-chateau/,https://www.seloger.com/immobilier/achat/immo-paris-11eme-75/quartier-bastille-popincourt/bien-chateau/
58539,Province,/immobilier/achat/{code}/bien-chateau/,https://www.seloger.com/immobilier/achat/89/bien-chateau/
58539,Region,/immobilier/achat/bien-chateau/{match1}.htm,https://www.seloger.com/immobilier/achat/bien-chateau/bourgogne.htm
58571,Borough,/immobilier/achat/particulier/immo-{match2}/bien-maison/type-2-pieces/,https://www.seloger.com/immobilier/achat/particulier/immo-paris-18eme-75/bien-maison/type-2-pieces/
58571,Country,/immobilier/pays/achat/particulier/bien-maison/type-2-pieces/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/particulier/bien-maison/type-2-pieces/vienne.htm
58571,Municipality,/immobilier/achat/particulier/immo-{match2}/bien-maison/type-2-pieces/,https://www.seloger.com/immobilier/achat/particulier/immo-malakoff-92/bien-maison/type-2-pieces/
58571,Province,/immobilier/achat/particulier/{code}/bien-maison/type-2-pieces/,https://www.seloger.com/immobilier/achat/particulier/89/bien-maison/type-2-pieces/
58571,Region,/immobilier/achat/particulier/bien-maison/type-2-pieces/{match1}.htm,https://www.seloger.com/immobilier/achat/particulier/bien-maison/type-2-pieces/bourgogne.htm
59390,Borough,/immobilier/achat/immo-{match2}/bien-ferme/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-ferme/
59390,Country,/immobilier/pays/achat/bien-ferme/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/bien-ferme/vienne.htm
59390,MicroNeighborhood,/immobilier/achat/immo-{match2}/bien-ferme/,https://www.seloger.com/immobilier/achat/immo-cap-ferret-33/bien-ferme/
59390,Municipality,/immobilier/achat/immo-{match2}/bien-ferme/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/bien-ferme/
59390,Neighborhood,/immobilier/achat/immo-{match1}/{match2}/bien-ferme/,https://www.seloger.com/immobilier/achat/immo-paris-11eme-75/quartier-bastille-popincourt/bien-ferme/
59390,Province,/immobilier/achat/{code}/bien-ferme/,https://www.seloger.com/immobilier/achat/89/bien-ferme/
59390,Region,/immobilier/achat/bien-ferme/{match1}.htm,https://www.seloger.com/immobilier/achat/bien-ferme/bourgogne.htm
60504,Borough,/immobilier/i/locations/immo-{match2}/bien-appartement/commodite-pascher/,https://www.seloger.com/immobilier/i/locations/immo-paris-18eme-75/bien-appartement/commodite-pascher/
60504,Country,/immobilier/pays/i/locations/bien-appartement/{match2}/commodite-pascher/,https://www.seloger.com/immobilier/pays/i/locations/bien-appartement/vienne/commodite-pascher/
60504,Municipality,/immobilier/i/locations/immo-{match2}/bien-appartement/commodite-pascher/,https://www.seloger.com/immobilier/i/locations/immo-malakoff-92/bien-appartement/commodite-pascher/
60504,Province,/immobilier/i/locations/{code}/bien-appartement/commodite-pascher/,https://www.seloger.com/immobilier/i/locations/89/bien-appartement/commodite-pascher/
60504,Region,/immobilier/i/locations/bien-appartement/{match1}/commodite-pascher/,https://www.seloger.com/immobilier/i/locations/bien-appartement/bourgogne/commodite-pascher/
61388,Borough,/immobilier/i/locations/immo-{match2}/bien-maison/commodite-plainpied/,https://www.seloger.com/immobilier/i/locations/immo-paris-18eme-75/bien-maison/commodite-plainpied/
61388,Country,/immobilier/pays/i/locations/bien-maison/{match2}/commodite-plainpied/,https://www.seloger.com/immobilier/pays/i/locations/bien-maison/vienne/commodite-plainpied/
61388,MicroNeighborhood,/immobilier/i/locations/immo-{match2}/bien-maison/commodite-plainpied/,https://www.seloger.com/immobilier/i/locations/immo-cap-ferret-33/bien-maison/commodite-plainpied/
61388,Municipality,/immobilier/i/locations/immo-{match2}/bien-maison/commodite-plainpied/,https://www.seloger.com/immobilier/i/locations/immo-malakoff-92/bien-maison/commodite-plainpied/
61388,Neighborhood,/immobilier/i/locations/immo-{match1}/{match2}/bien-maison/commodite-plainpied/,https://www.seloger.com/immobilier/i/locations/immo-paris-11eme-75/quartier-bastille-popincourt/bien-maison/commodite-plainpied/
61388,Province,/immobilier/i/locations/{code}/bien-maison/commodite-plainpied/,https://www.seloger.com/immobilier/i/locations/89/bien-maison/commodite-plainpied/
61388,Region,/immobilier/i/locations/bien-maison/{match1}/commodite-plainpied/,https://www.seloger.com/immobilier/i/locations/bien-maison/bourgogne/commodite-plainpied/
63582,Borough,/immobilier/locations/particulier/immo-{match2}/bien-appartement/,https://www.seloger.com/immobilier/locations/particulier/immo-paris-18eme-75/bien-appartement/
63582,Country,/immobilier/pays/locations/particulier/bien-appartement/{match2}.htm,https://www.seloger.com/immobilier/pays/locations/particulier/bien-appartement/vienne.htm
63582,Municipality,/immobilier/locations/particulier/immo-{match2}/bien-appartement/,https://www.seloger.com/immobilier/locations/particulier/immo-malakoff-92/bien-appartement/
63582,Province,/immobilier/locations/particulier/{code}/bien-appartement/,https://www.seloger.com/immobilier/locations/particulier/89/bien-appartement/
63582,Region,/immobilier/locations/particulier/bien-appartement/{match1}.htm,https://www.seloger.com/immobilier/locations/particulier/bien-appartement/bourgogne.htm
63922,Borough,/immobilier/i/achat/immo-{match2}/bien-appartement/commodite-jardin/,https://www.seloger.com/immobilier/i/achat/immo-paris-18eme-75/bien-appartement/commodite-jardin/
63922,Country,/immobilier/pays/i/achat/bien-appartement/{match2}/commodite-jardin/,https://www.seloger.com/immobilier/pays/i/achat/bien-appartement/vienne/commodite-jardin/
63922,Municipality,/immobilier/i/achat/immo-{match2}/bien-appartement/commodite-jardin/,https://www.seloger.com/immobilier/i/achat/immo-malakoff-92/bien-appartement/commodite-jardin/
63922,Province,/immobilier/i/achat/{code}/bien-appartement/commodite-jardin/,https://www.seloger.com/immobilier/i/achat/89/bien-appartement/commodite-jardin/
63922,Region,/immobilier/i/achat/bien-appartement/{match1}/commodite-jardin/,https://www.seloger.com/immobilier/i/achat/bien-appartement/bourgogne/commodite-jardin/
64096,Borough,/immobilier/achat/immo-{match2}/bien-appartement/type-2-pieces/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-appartement/type-2-pieces/
64096,Country,/immobilier/pays/achat/bien-appartement/type-2-pieces/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/bien-appartement/type-2-pieces/vienne.htm
64096,Municipality,/immobilier/achat/immo-{match2}/bien-appartement/type-2-pieces/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/bien-appartement/type-2-pieces/
64096,Province,/immobilier/achat/{code}/bien-appartement/type-2-pieces/,https://www.seloger.com/immobilier/achat/89/bien-appartement/type-2-pieces/
64096,Region,/immobilier/achat/bien-appartement/type-2-pieces/{match1}.htm,https://www.seloger.com/immobilier/achat/bien-appartement/type-2-pieces/bourgogne.htm
64545,Borough,/immobilier/i/achat/immo-{match2}/bien-maison/commodite-mer/,https://www.seloger.com/immobilier/i/achat/immo-paris-18eme-75/bien-maison/commodite-mer/
64545,Country,/immobilier/pays/i/achat/bien-maison/{match2}/commodite-mer/,https://www.seloger.com/immobilier/pays/i/achat/bien-maison/vienne/commodite-mer/
64545,Municipality,/immobilier/i/achat/immo-{match2}/bien-maison/commodite-mer/,https://www.seloger.com/immobilier/i/achat/immo-malakoff-92/bien-maison/commodite-mer/
64545,Province,/immobilier/i/achat/{code}/bien-maison/commodite-mer/,https://www.seloger.com/immobilier/i/achat/89/bien-maison/commodite-mer/
64545,Region,/immobilier/i/achat/bien-maison/{match1}/commodite-mer/,https://www.seloger.com/immobilier/i/achat/bien-maison/bourgogne/commodite-mer/
67074,Borough,/immobilier/locations/immo-{match2}/bien-loft/,https://www.seloger.com/immobilier/locations/immo-paris-18eme-75/bien-loft/
67074,Country,/immobilier/pays/locations/bien-loft/{match2}.htm,https://www.seloger.com/immobilier/pays/locations/bien-loft/vienne.htm
67074,MicroNeighborhood,/immobilier/locations/immo-{match2}/bien-loft/,https://www.seloger.com/immobilier/locations/immo-cap-ferret-33/bien-loft/
67074,Municipality,/immobilier/locations/immo-{match2}/bien-loft/,https://www.seloger.com/immobilier/locations/immo-malakoff-92/bien-loft/
67074,Neighborhood,/immobilier/locations/immo-{match1}/{match2}/bien-loft/,https://www.seloger.com/immobilier/locations/immo-paris-11eme-75/quartier-bastille-popincourt/bien-loft/
67074,Province,/immobilier/locations/{code}/bien-loft/,https://www.seloger.com/immobilier/locations/89/bien-loft/
67074,Region,/immobilier/locations/bien-loft/{match1}.htm,https://www.seloger.com/immobilier/locations/bien-loft/bourgogne.htm
69351,Borough,/immobilier/locations/particulier/immo-{match2}/bien-maison/type-4-pieces/,https://www.seloger.com/immobilier/locations/particulier/immo-paris-18eme-75/bien-maison/type-4-pieces/
69351,Country,/immobilier/pays/locations/particulier/bien-maison/type-4-pieces/{match2}.htm,https://www.seloger.com/immobilier/pays/locations/particulier/bien-maison/type-4-pieces/vienne.htm
69351,Municipality,/immobilier/locations/particulier/immo-{match2}/bien-maison/type-4-pieces/,https://www.seloger.com/immobilier/locations/particulier/immo-malakoff-92/bien-maison/type-4-pieces/
69351,Province,/immobilier/locations/particulier/{code}/bien-maison/type-4-pieces/,https://www.seloger.com/immobilier/locations/particulier/89/bien-maison/type-4-pieces/
69351,Region,/immobilier/locations/particulier/bien-maison/type-4-pieces/{match1}.htm,https://www.seloger.com/immobilier/locations/particulier/bien-maison/type-4-pieces/bourgogne.htm
70107,Borough,/immobilier/i/achat/immo-{match2}/bien-appartement/commodite-parking/,https://www.seloger.com/immobilier/i/achat/immo-paris-18eme-75/bien-appartement/commodite-parking/
70107,Country,/immobilier/pays/i/achat/bien-appartement/{match2}/commodite-parking/,https://www.seloger.com/immobilier/pays/i/achat/bien-appartement/vienne/commodite-parking/
70107,Municipality,/immobilier/i/achat/immo-{match2}/bien-appartement/commodite-parking/,https://www.seloger.com/immobilier/i/achat/immo-malakoff-92/bien-appartement/commodite-parking/
70107,Province,/immobilier/i/achat/{code}/bien-appartement/commodite-parking/,https://www.seloger.com/immobilier/i/achat/89/bien-appartement/commodite-parking/
70107,Region,/immobilier/i/achat/bien-appartement/{match1}/commodite-parking/,https://www.seloger.com/immobilier/i/achat/bien-appartement/bourgogne/commodite-parking/
71291,Borough,/immobilier/achat/immo-{match2}/bien-boutique/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-boutique/
71291,Country,/immobilier/pays/achat/bien-boutique/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/bien-boutique/vienne.htm
71291,MicroNeighborhood,/immobilier/achat/immo-{match2}/bien-boutique/,https://www.seloger.com/immobilier/achat/immo-cap-ferret-33/bien-boutique/
71291,Municipality,/immobilier/achat/immo-{match2}/bien-boutique/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/bien-boutique/
71291,Neighborhood,/immobilier/achat/immo-{match1}/{match2}/bien-boutique/,https://www.seloger.com/immobilier/achat/immo-paris-11eme-75/quartier-bastille-popincourt/bien-boutique/
71291,Province,/immobilier/achat/{code}/bien-boutique/,https://www.seloger.com/immobilier/achat/89/bien-boutique/
71291,Region,/immobilier/achat/bien-boutique/{match1}.htm,https://www.seloger.com/immobilier/achat/bien-boutique/bourgogne.htm
71442,Borough,/immobilier/achat/immo-{match2}/bien-maison/type-3-chambres/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-maison/type-3-chambres/
71442,Country,/immobilier/pays/achat/bien-maison/type-3-chambres/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/bien-maison/type-3-chambres/vienne.htm
71442,Municipality,/immobilier/achat/immo-{match2}/bien-maison/type-3-chambres/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/bien-maison/type-3-chambres/
71442,Province,/immobilier/achat/{code}/bien-maison/type-3-chambres/,https://www.seloger.com/immobilier/achat/89/bien-maison/type-3-chambres/
71442,Region,/immobilier/achat/bien-maison/type-3-chambres/{match1}.htm,https://www.seloger.com/immobilier/achat/bien-maison/type-3-chambres/bourgogne.htm
71480,Borough,/immobilier/vente-fonds-de-commerce/immo-{match2}/,https://www.seloger.com/immobilier/vente-fonds-de-commerce/immo-paris-18eme-75/
71480,Country,/immobilier/pays/vente-fonds-de-commerce/{match2}.htm,https://www.seloger.com/immobilier/pays/vente-fonds-de-commerce/vienne.htm
71480,Municipality,/immobilier/vente-fonds-de-commerce/immo-{match2}/,https://www.seloger.com/immobilier/vente-fonds-de-commerce/immo-malakoff-92/
71480,Province,/immobilier/vente-fonds-de-commerce/{code}/,https://www.seloger.com/immobilier/vente-fonds-de-commerce/89/
71480,Region,/immobilier/vente-fonds-de-commerce/{match1}.htm,https://www.seloger.com/immobilier/vente-fonds-de-commerce/bourgogne.htm
